"codigo"|"apartamento"|"bairro_extraido"|"qtd_quartos"|"qtd_banheiros"|"qtd_graragem"|"metragem"|"valor_venda"
161348|Apartamento de 84m² com 03 quartos - Ipiranga|Ipiranga|3|2|1|84|R$ 300.000,00
161231|Apartamento de 48m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 300.000,00
158195|Apartamento de 72m² com 03 quartos para venda - Presidente Médici|Presidente Médici|3|1|1|72|R$ 300.000,00
153569|Apartamento de 70m² com 03 quartos à venda - Planalto Verde|Planalto Verde|3|2|1|70|R$ 300.000,00
153260|Apartamento de 96m² com 03 quartos à venda - Jardim Paulista|Jardim Paulista|3|2|1|96|R$ 300.000,00
151754|APARTAMENTO PRÓXIMO À AVENIDA NOVE DE JULHO||1|1|1|48|R$ 300.000,00
150026|APARTAMENTO EDIFICIO PARAQUE DOS BANDEIRANTES||3|1|1|92|R$ 300.000,00
141005|APARTAMENTO PRÓXIMO À UNAERP||3|2|1|84|R$ 300.000,00
136988|Apartamento de 76m² com 03 quartos - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|76|R$ 300.000,00
136538|APARTAMENTO NO JARDIM PAULISTANO||2|3|1|0|R$ 300.000,00
130448|Apartamento de 92m² com 03 quartos à venda - Jardim Sumaré|Jardim Sumaré|3|2|1|92|R$ 300.000,00
126080|APARTAMENTO NO RESIDENCIAL PALMARES||2|2|1|90|R$ 300.000,00
126077|Apartamento de 02 quartos - Residencial Palmares|Residencial Palmares|2|2|1|90|R$ 300.000,00
121025|Apartamento de 40m² com 01 quarto à venda - Bosque dos Juritis|Bosque dos Juritis|1|1|1|40|R$ 300.000,00
120692|Apartamento - Padrão|Padrão|2|2|1|70|R$ 300.000,00
120215|APARTAMENTO PRÓXIMO À AVENIDA MEIRA JÚNIOR||2|2|1|83|R$ 300.000,00
119978|Apartamento de 55m com 01 quarto - Centro|Centro|1|1|1|55|R$ 300.000,00
119150|Aparamento de 45m² com 01 quarto à venda - Nova Aliança|Nova Aliança|1|1|1|45|R$ 300.000,00
119126|Aparamento de 45m² com 01 quarto à venda - Nova Aliança|Nova Aliança|1|1|1|45|R$ 300.000,00
119120|Aparamento de 45m² com 01 quarto à venda - Nova Aliança|Nova Aliança|1|1|1|45|R$ 300.000,00
118925|APARTAMENTO PRÓXIMO À AVENIDA DO CAFÉ||3|2|1|84|R$ 300.000,00
116492|Apartamento - Padrão|Padrão|2|1|1|76|R$ 300.000,00
116132|Apartamento de 86m² com 02 quartos à venda - 516,98|"51698"|3|2|1|86|R$ 300.000,00
113399|EXCELENTE APARTAMENTO PARA LOCAÇÃO NO BAIRRO JARDIM ANTÁRTICA||2|2|2|85|R$ 300.000,00
112700|APARTAMENTO NO SUMAREZINHO||2|2|1|65|R$ 300.000,00
112508|APARTAMENTO PRÓXIMO À AVENIDA CARAMURU||2|2|1|78|R$ 300.000,00
106409|APARTAMENTO NA CITY||1|1|1|60|R$ 300.000,00
105407|Apartamento - Padrão|Padrão|3|2|1|0|R$ 300.000,00
99869|Apartamento de 01 quarto para locação - Nova Aliança|Nova Aliança|1|1|1|45|R$ 300.000,00
97877|APARTAMENTO NO JARDIM NOVA ALIANÇA||1|1|1|48|R$ 300.000,00
96665|Apartamento - Padrão|Padrão|2|1|1|65|R$ 300.000,00
95870|APARTAMENTO NO CENTRO||2|3|1|95|R$ 300.000,00
94127|Apartamento de 94m² com 02 quartos para venda - Centro|Centro|2|2|1|94|R$ 300.000,00
93056|Apartamento de 71m² com 03 quartos para locação e venda - Jardim Independência|Jardim Independência|3|1|1|71|R$ 300.000,00
91046|APARTAMENTO PRÓXIMO À PRAÇA 7 DE SETEMBRO||2|1|1|71|R$ 300.000,00
90743|EXCELENTE APARTAMENTO PARA VENDA NO BAIRRO VILA MONTE ALEGRE||2|1|1|54|R$ 300.000,00
87041|APARTAMENTO PRÓXIMO À AVENIDA COSTÁBILE ROMANO||3|2|1|85|R$ 300.000,00
86462|Apartamento de 87m² com 02 quartos á venda - Residencial Greenville|Residencial Greenville|2|2|1|87|R$ 300.000,00
83075|Apartamento de 50m² mobiliado de 50m² com 01 quarto para locação - Jardim Botânico|Jardim Botânico|1|1|1|50|R$ 300.000,00
82754|Apartamento de 44m² com 01 quarto e sacada para locação e venda - Nova Aliança|Nova Aliança|1|1|1|44|R$ 300.000,00
81980|Apartamento - Padrão|Padrão|3|3|1|0|R$ 300.000,00
81263|Apartamento de 60m² com 02 quartos à venda- Residencial Greenville|Residencial Greenville|2|2|1|60|R$ 300.000,00
58979|Apartamento de 70m² com 03 quartos sendo 01 suíte para locação - Jardim Independência|Jardim Independência|3|1|1|70|R$ 300.000,00
58478|APARTAMENTO NO PARQUE INDUSTRIAL LAGOINHA||2|1|1|55|R$ 300.000,00
58454|Apartamento de 45m² com 01 suíte - Jardim Paulista|Jardim Paulista|1|1|1|45|R$ 300.000,00
51491|Apartamento de 68m² com 02 quartos sendo 01 suíte para locação e venda - Jardim Irajá|Jardim Irajá|2|2|2|68|R$ 300.000,00
49511|Apartamento de 45m² com sacada à venda - Jardim Paulista|Jardim Paulista|1|1|1|45|R$ 300.000,00
36668|Apartamento de 116 m² com 3 quartos - Jardim Paulista|Jardim Paulista|3|3|1|116|R$ 300.000,00
22028|Apartamento de 01 quarto à venda - Jardim Paulista|Jardim Paulista|1|1|1|45|R$ 300.000,00
203336|APARTAMENTO COM SACADA NO CONDOMÍNIO FIÚSA 016||2|2|1|55|R$ 300.510,00
136913|APARTAMENTO PADRÃO - ÚNICO RESIDENCIAL|ÚNICO RESIDENCIAL|2|1|1|65|R$ 301.972,99
136883|APARTAMENTO PADRÃO - ÚNICO RESIDENCIAL|ÚNICO RESIDENCIAL|2|1|1|50|R$ 301.972,99
225653|Apartamento de 66m² com 02 quartos à venda - Palmares|Palmares|2|2|1|66|R$ 302.000,00
201725|EXCELENTE APARTAMENTO PARA VENDA NO BAIRRO JARDIM PAULISTANO||2|1|1|48|R$ 303.000,00
167669|Apartamento de 92m² com 03 quartos para locação - Centro|Centro|3|2|1|92|R$ 303.000,00
226826|Apartamento de 54m² com 01 quarto para locação - Centro|Centro|1|1|1|54|R$ 245.000,00
208784|Apartamento de 56m² com 02 quartos - Portal Mirante da Colina|Portal Mirante da Colina|2|2|1|56|R$ 260.000,00
194672|Apartamento de 48m² com 02 quartos para venda - Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 260.000,00
245312|Apartamento de 47m² com 02 quartos à venda - Quinta da Primavera|Quinta da Primavera|2|1|1|47|R$ 305.000,00
221042|Apartamento de 47m² com 01 suíte à venda - Nova Aliança|Nova Aliança|1|2|1|47|R$ 305.000,00
218987|Apartamento de 57m² com 02 quartos para venda - Ipiranga|Ipiranga|2|2|1|57|R$ 305.000,00
205556|Apartamento de 57m² com 02 quartos para venda - Ipiranga|Ipiranga|2|2|1|57|R$ 305.000,00
148178|APARTAMENTO TÉRREO PRÓXIMO À RODOVIA ANHANGUERA||2|2|2|77|R$ 305.000,00
148004|Apartamento de 82m² com 03 quartos - Jardim Palma Travassos|Jardim Palma Travassos|3|2|2|82|R$ 305.000,00
23948|Apartamento de 45m² com 01 quarto - Jardim Irajá|Jardim Irajá|1|1|1|45|R$ 305.000,00
170957|Lançamento: Vista do Parque - Apartamento de 48m² com 02 quartos à venda - Vila Virgínia|Apartamento de 48m² com 02 quartos à venda Vila Virgínia|2|1|1|48|R$ 305.139,67
218990|Apartamento de 57m² com 02 quartos para venda - Ipiranga|Ipiranga|2|2|1|57|R$ 306.000,00
180836|APARTAMENTO NO PARQUE SÃO SEBASTIÃO||2|1|1|56|R$ 250.000,00
203879|Apartamento de 50m² com 2 quartos à venda - Jardim Novo Mundo|Jardim Novo Mundo|2|1|1|50|R$ 307.020,00
157598|Apartamento de 46m² com 02 quartos à venda - Jardim Manoel Penna|Jardim Manoel Penna|2|1|1|46|R$ 307.400,00
147020|Apartamento de 84m² com 02 quartos para venda - Centro|Centro|2|1|1|84|R$ 260.000,00
192440|APARTAMENTO EM BONFIM PAULISTA||2|1|1|51|R$ 275.000,00
139823|Apartamento de 73m² com 02 quartos - Jardim Palma Travassos|Jardim Palma Travassos|2|2|1|73|R$ 285.000,00
69680|AMPLO APARTAMENTO PRÓXIMO AV. MEIRA JUNIOR||3|2|2|101|R$ 298.000,00
200363|APARTAMENTO NO JARDIM PALMA TRAVASSOS||1|1|1|39|R$ 308.000,00
197534|Apartamento para locação de 2 quartos -Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 308.000,00
142895|APARTAMENTO PRÓXIMO À AVENIDA DOUTOR CELSO CHARURI||2|1|1|52|R$ 308.000,00
217865|Apartamento studio de 29m² com quintal à venda - Vila Amélia|Vila Amélia|1|1|1|29|R$ 308.987,00
212552|Apartamento de 84m² com 02 quartos à venda - Residencial Flórida|Residencial Flórida|2|2|1|84|R$ 309.000,00
208274|Apartamento de 48m² com 02 quartos á venda - Quintas De São José|Quintas De São José|2|2|1|48|R$ 309.000,00
116987|Apartamento de 02 quartos com 102m² para locação - Centro|Centro|2|3|1|102|R$ 309.000,00
233189|Lançamento: Gran Primavera - Apartamento de 50m² com 02 quartos com 01 suíte à venda - Região do Jardim Olhos D`Água|Apartamento de 50m² com 02 quartos com 01 suíte à venda Região do Jardim Olhos DÁgua|2|2|1|50|R$ 309.990,00
211298|Apartamento de 49m² com 02 quartos - Praças do Ipiranga|Praças do Ipiranga|2|1|1|49|R$ 220.000,00
104780|Apartamento de 75m² com 03 quartos sendo 01 suíte à venda -Planalto Verde|Planalto Verde|3|2|1|75|R$ 270.000,00
221411|Apartamento de 73m² com 03 quartos sendo 01 suíte à venda - Jardim Antártica|Jardim Antártica|3|2|2|73|R$ 286.200,00
158915|Apartamento de 97m² com 03 quartos à venda - Jardim Paulistano|Jardim Paulistano|3|2|1|97|R$ 292.000,00
241166|Apartamento de 63m² com 02 quartos para locação - Jardim Botânico|Jardim Botânico|2|1|1|63|R$ 310.000,00
224123|Apartamento reformado de 80m² com 02 quartos sendo 01 suíte à venda - Centro|Centro|2|3|1|80|R$ 310.000,00
217292|Apartamento de 47m² com 02 quartos para locação e venda - Vale das Nascentes|Vale das Nascentes|2|1|1|47|R$ 310.000,00
213104|Apartamento térreo de 78m² com 02 quartos à venda - Alto do Ipiranga|Alto do Ipiranga|2|2|1|78|R$ 310.000,00
212765|Apartamento de 57m² com 02 quartos sendo 01 suíte - Ipiranga|Ipiranga|2|2|1|57|R$ 310.000,00
194468|Apartamento de 50m² com 01 quarto - Santa Cruz do José Jacques|Santa Cruz do José Jacques|1|1|1|50|R$ 310.000,00
179837|Lindo Apartamento Mobiliado||1|1|1|43|R$ 310.000,00
179333|ÓTIMO APARTAMENTO NO MONTE ALEGRE||2|2|1|84|R$ 310.000,00
179330|OTIMO APARTAMENTO NO MONTE ALEGRE||2|2|1|84|R$ 310.000,00
156716|APARTAMENTO EM ÓTIMA LOCALIZAÇÃO, PRÓXIMO À AVENIDA MAURILIO BIAGI||2|2|1|53|R$ 310.000,00
156431|Apartamento de 121m² com 02 quartos à venda - Centro|Centro|2|2|1|121|R$ 310.000,00
152477|APARTAMENTO PRÓXIMO À AVENIDA BARÃO DO BANANAL||3|3|1|85|R$ 310.000,00
151784|Apartamento de 54m² com 02 quartos - Jardim Palma Travassos|Jardim Palma Travassos|2|2|1|54|R$ 310.000,00
149264|Apartamento de 02 quartos com 44m² - Vila Guiomar|Vila Guiomar|2|1|1|44|R$ 310.000,00
138632|Apartamento de 48m² à venda - Jardim Botânico|Jardim Botânico|1|1|1|48|R$ 310.000,00
134441|Apartamento de 49m² com 02 quartos para locação e venda - Jardim Irajá|Jardim Irajá|2|1|1|49|R$ 310.000,00
127706|Apartamento de 50m² com 02 quartos à venda - Jardim Anhanguera|Jardim Anhanguera|2|1|1|50|R$ 310.000,00
124892|Apartamento de 48m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 310.000,00
116909|Apartamento de 71m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|1|1|71|R$ 310.000,00
107282|APARTAMENTO NO CENTRO||3|2|1|103|R$ 310.000,00
102293|Apartamento de 02 quartos para locação - Centro|Centro|3|2|1|106|R$ 310.000,00
98768|Apartamento de 01 quarto à venda - Bosque das Juritis|Bosque das Juritis|1|1|1|40|R$ 310.000,00
98003|APARTAMENTO NO JARDIM BOTÂNICO||1|1|1|40|R$ 310.000,00
94460|Apartamento de 45m² com 01 quarto para locação - Santa Cruz|Santa Cruz|1|1|1|45|R$ 310.000,00
92798|APARTAMENTO NO CENTRO!||3|2|1|103|R$ 310.000,00
83954|Apartamento de 01 quarto para venda - Santa Cruz|Santa Cruz|1|1|1|45|R$ 310.000,00
79898|APARTAMENTO NA VILA SEIXAS||2|2|2|65|R$ 310.000,00
78728|Apartamento - Padrão|Padrão|3|4|2|180|R$ 310.000,00
75215|APARTAMENTO NO JARDIM PAULISTA||3|1|1|69|R$ 310.000,00
174938|Apartamento de 03 quartos para venda - Jd. Palma Travassos|Jd Palma Travassos|3|2|1|80|R$ 280.000,00
220994|Apartamento de 49m² com 02 quartos à venda - Jardim Anhanguera|Jardim Anhanguera|2|1|1|49|R$ 312.000,00
164663|APARTAMENTO NO JARDIM BOTANICO||2|2|1|54|R$ 312.000,00
245363|Apartamento de 45m² com 01 quarto à venda - Jardim Paulista|Jardim Paulista|1|1|1|45|R$ 313.000,00
207485|Apartamento com Suíte de 57m² à Venda - Ipiranga|Ipiranga|2|2|1|57|R$ 313.000,00
100427|Apartamento de 86m² com 03 quartos para locação e venda - Jardim Paulistano|Jardim Paulistano|3|1|1|86|R$ 267.000,00
232700|Apartamento de 62m² com 03 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|62|R$ 315.000,00
220991|Apartamento de 47m² com 02 quartos para venda - Jardim Paulistano|Jardim Paulistano|2|1|1|47|R$ 315.000,00
218999|Apartamento de 57m² com 02 quartos para venda - Ipiranga|Ipiranga|2|2|1|57|R$ 315.000,00
211373|Apartamento de 43m² com 01 quarto à venda - Nova Aliança|Nova Aliança|1|1|1|43|R$ 315.000,00
204557|Apartamento de 68m² com 02 quartos à venda - Centro|Centro|2|2|1|68|R$ 315.000,00
142442|Apartamento de 50m² com 01 quarto para locação - Jardim Botânico|Jardim Botânico|1|1|1|50|R$ 315.000,00
75638|APARTAMENTO PRÓXIMO À AVENIDA CARLOS EDUARDO DE GASPERI CONSONI||2|2|2|63|R$ 315.000,00
41315|Apartamento - Padrão|Padrão|3|1|1|100|R$ 315.000,00
220139|Apartamento térreo de 47m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|1|1|47|R$ 316.000,00
196397|APARTAMENTO NO CENTRO||1|1|1|43|R$ 250.000,00
127049|Apartamento de 70m² com 03 quartos para venda - Nova Ribeirânia|Nova Ribeirânia|3|2|1|70|R$ 300.000,00
236579|Apartamento de 52m² com 02 quartos à venda - Loteamento Santa Marta|Loteamento Santa Marta|2|2|1|52|R$ 318.000,00
234053|Apartamento de 99m² com 02 quartos à venda - Centro|Centro|2|2|1|99|R$ 318.000,00
207494|Apartamento com Suíte e armários de 57m² - Ipiranga|Ipiranga|2|2|1|57|R$ 318.000,00
198419|APARTAMENTO NO PRESIDENTE MEDICI||2|2|2|110|R$ 318.000,00
198281|APARTAMENTO NO NOVA ALIANÇA||1|1|1|41|R$ 318.000,00
191810|Apartamento de 49m² com 01 quarto à venda - Nova Aliança|Nova Aliança|1|1|1|49|R$ 318.000,00
160319|Apartamento de 96m² com 03 quartos - Jardim Paulista|Jardim Paulista|3|3|1|96|R$ 318.000,00
158903|Apartamento de 66m² com 03 quartos - Jardim Parque Industrial Lagoinha|Jardim Parque Industrial Lagoinha|3|2|1|66|R$ 318.000,00
144596|APARTAMENTO PRÓXIMO A RODOVIA ANTÔNIO MACHADO SANT'ANNA||2|3|1|23|R$ 318.000,00
143873|Kit em ótima localização próximo à USP||1|1|1|27|R$ 318.000,00
137921|APARTAMENTO NO LAGOINHA||2|2|1|81|R$ 318.000,00
89360|Apartamento de 57m² com 02 quartos para venda - Residencial Greenville|Residencial Greenville|2|2|1|57|R$ 318.000,00
84170|APARTAMENTO NA VILA SEIXAS||2|2|1|89|R$ 318.000,00
83363|Apartamento de 43m² com 01 suíte para locação e venda - Jardim Botânico|Jardim Botânico|1|2|2|43|R$ 318.000,00
74309|APARTAMENTO NA VILA SEIXAS||1|1|1|43|R$ 318.000,00
44378|APARTAMENTO TÉRREO PRÓXIMO À RODOVIA ANHANGUERA||3|2|1|104|R$ 318.000,00
5138|Apartamento de 68m² com 02 quartos para locação e venda - Higienópolis|Higienópolis|3|3|1|68|R$ 318.000,00
242405|Apartamento de 66m² com 02 quartos à venda - Campos Elíseos|Campos Elíseos|2|1|1|66|R$ 225.000,00
234116|Apartamento de 72m² com 02 quartos à venda - Vila Seixas|Vila Seixas|2|3|1|72|R$ 318.000,00
242408|Apartamento de 116m² com 03 quartos à venda - Jardim Macedo|Jardim Macedo|3|3|1|116|R$ 319.000,00
230759|Apartamento de 67m² com 02 quartos à venda - Parque dos Bandeirantes|Parque dos Bandeirantes|2|1|1|67|R$ 319.000,00
223970|Apartamento de 48m² com 02 quartos à venda - Quintas de São José|Quintas de São José|2|1|1|48|R$ 319.000,00
215948|Apartamento de 55m² com 02 quartos à venda - Ipiranga|Ipiranga|2|1|1|55|R$ 319.900,00
235298|Apartamento de 507m² com 04 suítes à venda - Morro do Ypê|Morro do Ypê|4|6|5|507|R$ 6.150.000,00
58652|Apartamento de 46m² com 02 quartos à venda - Lagoinha|Lagoinha|2|1|1|46|R$ 230.000,00
137681|Apartamento de 47 m² com 02 quartos à venda - Condomínio Mirante Sul.|Condomínio Mirante Sul|2|1|1|47|R$ 239.000,00
106337|Apartamento de 89m² com 03 quartos 01 suíte à venda na Vila Seixas||3|2|1|89|R$ 250.000,00
203117|Apartamento de 66m² com 03 quartos para locação e venda - Parque Industrial Lagoinha|Parque Industrial Lagoinha|3|1|1|66|R$ 265.000,00
230840|Apartamento 46m² com 02 quartos para locação e venda - Jardim Paulistano|Jardim Paulistano|2|1|1|46|R$ 270.000,00
49490|Apartamento de 107m² com 03 quartos à venda - Vila Seixas|Vila Seixas|3|3|1|107|R$ 270.000,00
197630|Apartamento de 38m² com 01 quarto, à Venda Mobiliado - Residencial Florida|Residencial Florida|1|1|1|38|R$ 275.000,00
171608|APARTAMENTO NO JARDIM PAULISTA||2|2|2|66|R$ 299.000,00
237128|Apartamento de 54m² com 02 quartos para venda - Jardim Anhanguera|Jardim Anhanguera|2|2|1|54|R$ 300.000,00
229289|Apartamento/Padrão - Residencial - No bairro Centro -|Residencial No bairro Centro|2|2|1|87|R$ 300.000,00
128135|Apartamento - Padrão|Padrão|1|1|1|27|R$ 300.000,00
123674|Apartamento de 03 quartos para locação e venda - Jardim Paulista|Jardim Paulista|3|2|1|81|R$ 300.000,00
85487|****APARTAMENTO NO JARDIM PAULISTA****||3|2|1|89|R$ 300.000,00
82886|Apartamento de 44m² com 01 quarto venda - Nova Aliança|Nova Aliança|1|1|1|44|R$ 300.000,00
133196|Apartamento de 80m² com 03 quartos a venda - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|80|R$ 310.000,00
131375|Apartamento de 62m² com 2 quartos- Vila Tibério|Vila Tibério|2|2|1|62|R$ 310.000,00
99824|Apartamento - Padrão|Padrão|3|2|2|96|R$ 318.000,00
245375|Apartamento de 63 m² a venda com 2 quartos- Presidente Médici|Presidente Médici|2|2|1|63|R$ 320.000,00
245024|Apartamento com 78m² com 03 quartos à venda - Parque dos Lagos|Parque dos Lagos|3|2|1|78|R$ 320.000,00
244868|Apartamento de 96m² com 03 quartos à venda - Lagoinha|Lagoinha|3|2|1|96|R$ 320.000,00
244043|Apartamento de 44m² com 02 quartos à venda - Quintas de São José|Quintas de São José|2|1|1|44|R$ 320.000,00
243365|Apartamento de 88 m² com 03 quartos à venda - Jardim Paulistano|Jardim Paulistano|3|2|1|88|R$ 320.000,00
241295|Apartamento de 67m² com 03 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|3|2|1|67|R$ 320.000,00
240656|Apartamento de 44m² com 01 quarto para locação ou venda - Nova Aliança|Nova Aliança|1|1|1|44|R$ 320.000,00
238979|Apartamento de 49m² com 02 quartos Locação ou Venda - Campos Elíseos|Campos Elíseos|2|1|1|49|R$ 320.000,00
238880|Apartamento de 49m² com 02 quartos para locação e venda - Quinta da Primavera|Quinta da Primavera|2|1|1|49|R$ 320.000,00
236780|Apartamento de40m² com 02 quartos á venda - Ribeirânia|Ribeirânia|2|1|1|40|R$ 320.000,00
235703|Apartamento com 55m² com 01 quarto à venda - Alto da Boa Vista|Alto da Boa Vista|1|1|1|55|R$ 320.000,00
235019|Lançamento: Alto da Mata Residencial - Apartamento de 58m² com 02 quartos com suíte à venda - Vivendas da Mata|Apartamento de 58m² com 02 quartos com suíte à venda Vivendas da Mata|2|1|1|58|R$ 320.000,00
234410|APARTAMENTO NO JARDIM BOTÂNICO||2|2|1|61|R$ 320.000,00
232400|Apartamento de 77m² com 02 quartos à venda - Jardim Palma Travassos|Jardim Palma Travassos|2|1|1|77|R$ 320.000,00
231998|Apartamento de 48m² com 02 quartos para venda - Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 320.000,00
230861|Apartamento com 45m² com 01 quarto para Locação e venda - Jardim Califórnia|Jardim Califórnia|1|1|1|45|R$ 320.000,00
229511|Apartamento e 49m² com 02 quartos para venda - Jardim Anhanguera|Jardim Anhanguera|2|1|1|49|R$ 320.000,00
228902|Apartamento de 75m² com 02 quartos à venda - Vila Amélia|Vila Amélia|2|2|1|75|R$ 320.000,00
227018|Apartamento de 47m² com 02 quartos à venda - Vila Virgínia|Vila Virgínia|2|1|1|47|R$ 320.000,00
225542|Apartamento de 54m² com 02 quartos à venda - Parque Industrial Lagoinha|Parque Industrial Lagoinha|2|1|1|54|R$ 320.000,00
225404|Apartamento de 48m² com 02 quartos à venda - Jardim Paulistano|Jardim Paulistano|2|1|1|48|R$ 320.000,00
223436|Apartamento de 51m² com 02 quartos à venda - Jardim Novo Mundo|Jardim Novo Mundo|2|1|1|51|R$ 320.000,00
217613|Apartamento de 58m² com 02 quartos à venda - Vila Tibério|Vila Tibério|2|2|1|58|R$ 320.000,00
213977|Apartamento de 58m² com 02 quartos à venda - Parque dos Servidores|Parque dos Servidores|2|2|1|58|R$ 320.000,00
212768|Apartamento de 57m² com 02 quartos sendo 01 suíte - Ipiranga|Ipiranga|2|2|1|57|R$ 320.000,00
210614|Apartamento de 86m² com 03 quartos à venda - Residencial e Comercial Palmares|Residencial e Comercial Palmares|3|2|1|86|R$ 320.000,00
209162|Apartamento de 73m² com 02 quartos à venda - Lagoinha|Lagoinha|2|2|1|73|R$ 320.000,00
207260|Apartamento de 92m² com 03 quartos - Centro|Centro|3|2|1|92|R$ 320.000,00
207194|Apartamento de 92m² com 03 quartos - Centro|Centro|3|2|1|92|R$ 320.000,00
207113|Apartamento de 55m com 01 quarto - Centro|Centro|1|1|1|55|R$ 320.000,00
204935|Apartamento térreo de 62m² com 02 quartos à venda - Residencial Flórida|Residencial Flórida|2|1|1|62|R$ 320.000,00
201044|Excelente apartamento na Zona Sul||2|2|1|52|R$ 320.000,00
198437|***OTIMO APARTAMENTO TÉRREO****||2|2|1|64|R$ 320.000,00
197663|Apartamento de 47m² com 02 quartos à venda - Residencial Greenville|Residencial Greenville|2|1|1|47|R$ 320.000,00
193187|Apartamento de 50m² com 02 quartos à venda - Jardim Novo Mundo|Jardim Novo Mundo|2|1|1|50|R$ 320.000,00
189407|Apartamento de 107 m² com 3 dormitórios no Jardim Irajá||3|2|1|107|R$ 320.000,00
188876|Apartamento de 85m² com 03 quartos para locação e venda - Jardim Macedo|Jardim Macedo|3|1|1|85|R$ 320.000,00
186749|EXCELENTE APARTAMENTO PRÓXIMO A USP||2|2|2|84|R$ 320.000,00
179942|Apartamento de 79m² com 02 quartos para locação e venda - Jardim Palma Travassos|Jardim Palma Travassos|2|1|1|79|R$ 320.000,00
175790|Apartamento de 107m² com 03 quartos à venda - Vila Seixas|Vila Seixas|3|2|2|107|R$ 320.000,00
175076|Apartamento de 87m² com 03 quartos sendo 01 suíte para à venda - Jardim Catelo Branco|Jardim Catelo Branco|3|2|2|87|R$ 320.000,00
173720|APARTAMENTO NO JARDIM PAULISTA||2|2|1|104|R$ 320.000,00
170261|Apartamento de 61m² com 02 quartos à venda - Vila Monte Alegre|Vila Monte Alegre|2|1|1|61|R$ 320.000,00
165518|LINDO APARTAMENTO PRÓXIMO A AV CASTELO BRANCO||2|2|2|47|R$ 320.000,00
164525|Apartamento de 66m² com 03 quartos para venda - Jardim Interlagos|Jardim Interlagos|3|2|1|66|R$ 320.000,00
162218|Excelente Duplex próx a Av. Castelo Branco||2|2|1|96|R$ 320.000,00
152015|Apartamento de 69m² com 03 quartos para locação e venda - Jardim Paulista|Jardim Paulista|3|1|1|69|R$ 320.000,00
145958|APARTAMENTO TÉRREO PRÓXIMO À USP||2|2|1|72|R$ 320.000,00
144104|Apartamento de 64m² com 03 quartos sendo 01 suíte à venda - Iguatemi|Iguatemi|3|2|1|64|R$ 320.000,00
142550|APARTAMENTO PRÓXIMO À AVENIDA CASTELO BRANCO||3|2|1|76|R$ 320.000,00
138296|APARTAMENTO TÉRREO NO JARDIM ZARA||3|2|1|85|R$ 320.000,00
137885|LINDO APARTAMENTO NO JARDIM INTERLAGOS||3|2|1|66|R$ 320.000,00
136805|LINDO APARTAMENTO NO JARDIM BOTÂNICO||2|2|1|66|R$ 320.000,00
136409|Apartamento de 33m² com 01 quarto à venda - Centro|Centro|1|1|1|33|R$ 320.000,00
134024|Apartamento de 81m² com 03 quartos para venda - Sumarezinho|Sumarezinho|3|2|1|81|R$ 320.000,00
131819|AMPLO APARTAMENTO NO BAIRRO JARDIM BANDEIRANTES||3|2|1|88|R$ 320.000,00
131507|Apartamento de 62m² com 03 quartos à venda - Alto do Ipiranga|Alto do Ipiranga|3|2|1|62|R$ 320.000,00
127376|Apartamento - Padrão|Padrão|2|2|1|67|R$ 320.000,00
126422|Apartamento - Padrão|Padrão|3|3|2|99|R$ 320.000,00
119744|EXCELENTE APARTAMENTO - PARQUE DOS LAGOS|PARQUE DOS LAGOS|3|2|1|98|R$ 320.000,00
118598|APARTAMENTO NO PALMARES||2|2|2|65|R$ 320.000,00
118268|APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA||2|3|1|68|R$ 320.000,00
114269|APARTAMENTO PRÓXIMO À AVENIDA LEÃO XIII||3|2|1|100|R$ 320.000,00
105551|Apartamento de 01 quarto para locação - Centro|Centro|1|1|1|64|R$ 320.000,00
98870|Apartamento de 81m² com 03 quartos para venda - Sumarezinho|Sumarezinho|3|2|1|81|R$ 320.000,00
98684|APARTAMENTO NO LAGOINHA||3|2|1|91|R$ 320.000,00
96110|Apartamento de 109m² com 03 quartos à venda - Centro|Centro|3|2|1|109|R$ 320.000,00
95036|APARTAMENTO NO JARDIM IRAJÁ||2|2|1|56|R$ 320.000,00
94937|APARTAMENTO MOBILIADO NO JARDIM FLORIDA||1|1|1|46|R$ 320.000,00
94604|Apartamento - Padrão|Padrão|2|1|1|0|R$ 320.000,00
94433|Apartamento de 50m² com 01 quarto para locação - Nova Aliança|Nova Aliança|1|1|1|50|R$ 320.000,00
92993|Apartamento de 78m² com 02 quartos à venda - Jardim Irajá|Jardim Irajá|2|1|1|78|R$ 320.000,00
91454|Apartamento de 03 quartos para locação - Jd. Interlagos|Jd Interlagos|3|2|2|66|R$ 320.000,00
