codigo,apartamento,qtd_quartos,qtd_banheiros,qtd_garagem,metragem,bairro,valor_venda
164138.0,Apartamento de 53m² com 02 quartos à venda   Condomínio Mirante Sul,2.0,2.0,1.0,53.0,Condominio Mirante Sul,330000.0
229379.0,Apartamento de 81m² com 02 suítes à venda   Vila Ana Maria,2.0,3.0,2.0,81.0,Vila Ana Maria,732900.0
130760.0,Apartamento   Padrão,2.0,1.0,1.0,44.0,Residencial Greenville,210000.0
94802.0,Apartamento de 48m² com 02 quartos para locação   Parque dos Pinus,2.0,1.0,1.0,48.0,Parque dos Pinus,200000.0
215948.0,Apartamento de 55m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,55.0,Ipiranga,319900.0
191066.0,Apartamento de 38m² com 01 quarto à venda   Jardim Paulistano,1.0,1.0,1.0,38.0,Jardim Paulista,150000.0
189197.0,Apartamento de 117m² com 03 quartos á venda   Jardim Irajá,3.0,2.0,1.0,117.0,Condominio Itamaraty,390000.0
162728.0,Apartamento de 59m² com 03 quartos à venda   Campos Elíseos,3.0,2.0,1.0,59.0,Campos Eliseos,220000.0
147536.0,LINDO APARTAMENTO PRÓXIMO À AVENIDA NOVE DE JULHO,2.0,2.0,1.0,89.0,Centro,280000.0
176807.0,Apartamento de 79m² com 03 quartos à venda   Nova Aliança,3.0,3.0,2.0,79.0,Nova Alianca,722363.68
62360.0,Apartamento de 39m² com 01 quarto à venda   Vila Ana Maria,1.0,1.0,2.0,39.0,Vila Ana Maria,188000.0
110072.0,Apartamento de 49m² com 02 quartos à venda   Campos Elíseos,2.0,1.0,1.0,49.0,Campos Eliseos,280000.0
69842.0,Duplex de 43m² com 01 suítes à venda   Vila Ana Maria,1.0,2.0,1.0,43.0,Vila Ana Maria,230000.0
179948.0,Apartamento de 111m² com 02 suítes   Jardim Nova Aliança,2.0,3.0,2.0,111.0,Nova Alianca,820000.0
167966.0,APARTAMENTO MOBILIADO NA AVENIDA MAURILIO BIAGI,2.0,1.0,2.0,55.0,Santa Cruz do Jose Jacques,550000.0
210833.0,Apartamento de 155m² com 03 suítes à venda   Bosque das Juritis,3.0,5.0,3.0,155.0,Bosque das Juritis,1250000.0
233513.0,Apartamento de 80m² com 02 suítes à venda   Jardim Olhos D`água,2.0,3.0,2.0,80.0,Bonfim Paulista,800000.0
198281.0,APARTAMENTO NO NOVA ALIANÇA,1.0,1.0,1.0,41.0,Nova Alianca,318000.0
235025.0,Apartamento de 45m² com 02 quartos para venda   Bonfim Paulista,2.0,1.0,1.0,45.0,Quinta da Primavera,329000.0
136805.0,LINDO APARTAMENTO NO JARDIM BOTÂNICO,2.0,2.0,1.0,66.0,City Ribeirao,320000.0
234512.0,Apartamento de 43m² com 02 quartos para venda e locação   Jardim Interlagos,2.0,1.0,1.0,43.0,Jardim Interlagos,190000.0
94547.0,Apartamento de 69m² com 02 quartos à venda   Vila Tibério,2.0,2.0,1.0,69.0,Vila Tiberio,690000.0
98963.0,APARTAMENTO PRÓXIMO À AVENIDA TREZE DE MAIO,4.0,5.0,2.0,146.0,Jardim Paulistano,477000.0
205103.0,Apartamento studio novo de 29m² para locação   Jardim Palma Travassos,1.0,1.0,1.0,29.0,Jardim Palma Travassos,200000.0
193661.0,APARTAMENTO NO JARDIM INTERLAGOS,2.0,1.0,1.0,63.0,Jardim Interlagos,265000.0
208715.0,Apartamento de 50m² com 02 quartos à venda   Jardim Olhos D`Agua,2.0,1.0,1.0,50.0,Residencial Monterrey,430000.0
88868.0,Apartamento de 01 quarto para locação   Centro,1.0,1.0,1.0,46.0,Centro,165000.0
231326.0,Apartamento mobiliado de 47m com 02 quartos á venda   Reserva São José,2.0,1.0,1.0,47.0,Reserva Sao Jose,380000.0
171191.0,EXCELENTE APARTAMENTO TÉRREO NO PARQUE RIBEIRÃO,2.0,1.0,1.0,43.0,Condominio Uirapuru,130000.0
159653.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,1.0,1.0,1.0,40.0,Residencial e Comercial Palmares,140000.0
219950.0,Apartamento mobiliado de 60m² com 02 quartos à venda   Vila Amélia,2.0,1.0,1.0,60.0,Vila Amelia,245000.0
90077.0,APARTAMENTO PARA LOCAÇÃO NO BAIRRO JARDIM IRAJÁ,1.0,1.0,1.0,38.0,Jardim Iraja,190000.0
148715.0,APARTAMENTO PRÓXIMO À AVENIDA MARIA DE JESUS CONDEIXA,2.0,2.0,1.0,73.0,Jardim Palma Travassos,280000.0
210614.0,Apartamento de 86m² com 03 quartos à venda   Residencial e Comercial Palmares,3.0,2.0,1.0,86.0,Residencial e Comercial Palmares,320000.0
211685.0,Apartamento de 166m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,5.0,2.0,166.0,Jardim Olhos DAgua,1654954.03
183527.0,Apartamento de 173m² com 03 quartos à venda   Centro,3.0,5.0,2.0,173.0,Centro,700000.0
198668.0,APARTAMENTO NO RIBEIRÃO VERDE,2.0,1.0,1.0,46.0,Jardim Florestan Fernandes,200000.0
69707.0,APARTAMENTO NO JARDIM PALMA TRAVASSOS,3.0,3.0,1.0,98.0,Jardim Palma Travassos,320000.0
115976.0,APARTAMENTO PRÓXIMO À AVENIDA TREZE DE MAIO,2.0,1.0,1.0,46.0,Jardim Paulistano,200000.0
106730.0,Apartamento de 78m² com 02 dormitórios para locação e venda   Centro,2.0,2.0,1.0,78.0,Centro,240000.0
149054.0,APARTAMENTO PRÓXIMO À VIA NORTE,2.0,1.0,1.0,43.0,Valentina Figueiredo,160000.0
154412.0,Apartamento de 01 quarto para venda   Vila Seixas,1.0,1.0,1.0,39.0,Vila Seixas,220000.0
183296.0,Apartamento Térreo Jardim Anhanguera,3.0,3.0,1.0,115.0,Residencial e Comercial Palmares,350000.0
223643.0,Apartamento de 43m² com 02 quartos à venda   Bonfim Paulista,2.0,1.0,1.0,43.0,Loteamento Santa Marta,190000.0
138428.0,Apartamento de 144m² com 03 suítes à venda   Jardim Botânico,3.0,5.0,2.0,144.0,Jardim Botanico,990000.0
231986.0,Apartamento de 71m² com 02 quartos à venda   Bosque das Juritis,2.0,2.0,2.0,71.0,Bosque das Juritis,530000.0
186092.0,APARTAMENTO REFORMADO A VENDA NO JARDIM IRAJÁ,3.0,2.0,1.0,102.0,Jardim Iraja,425000.0
236597.0,Apartamento de 70m² com 02 quartos à venda   Vila Ana Maria,2.0,2.0,1.0,70.0,Vila Ana Maria,430000.0
203165.0,Apartamento de 02 quartos à venda   Sumarezinho,2.0,1.0,1.0,55.0,Vila Maria Luiza,290000.0
192353.0,LINDO APARTAMENTO NO VITTA IPIRANGA PREÇO DE OPORTUNIDADE,1.0,1.0,1.0,45.0,Ipiranga,135000.0
101264.0,APARTAMENTO PRÓXIMO AO RIBEIRÃO SHOPPING,2.0,2.0,1.0,65.0,Residencial Florida,290000.0
206732.0,Apartamento de 42m² com 2 quartos à venda   Campos Elíseos,2.0,1.0,1.0,42.0,Campos Eliseos,137800.0
182780.0,Apartamento de 87m² com 02 suítes à venda   Jardim Olhos D`água,2.0,3.0,2.0,87.0,Jardim Olhos DAgua,866600.0
222077.0,Apartamento de 57m² com 02 quartos sendo 01 suíte à venda   Nova Aliança,2.0,2.0,1.0,57.0,Nova Alianca,470000.0
241973.0,Apartamento de 46m² com 02 quartos à venda   Vila Virgínia,2.0,1.0,1.0,46.0,Vila Virginia,210000.0
236405.0,Apartamento de 43m² com 02 quartos para locação e venda   Parque dos Lagos,2.0,1.0,1.0,43.0,Residencial Parque dos Servidores,200000.0
202610.0,Apartamento de 78m² com 03 quartos à venda   Jardim Zara,3.0,2.0,1.0,78.0,Jardim Zara,300000.0
137087.0,***Ótimo Investimento***,2.0,2.0,1.0,61.0,Ipiranga,175000.0
231245.0,Apartamento de 237m² com 03 suítes para venda   Ilhas do Sul,3.0,6.0,4.0,237.0,Jardim Ilhas do Sul,2390000.0
86264.0,Apartamento duplex de 320m² com 03 suítes   Jardim Canadá,3.0,5.0,3.0,320.0,Jardim Canada,1600000.0
242558.0,Apartamento de 73m² com 03 quartos sendo 01 suíte à venda   Jardim Antártica,3.0,2.0,1.0,73.0,Jardim Antartica,450000.0
221522.0,Apartamento de 39m² com 02 quartos à venda   Residencial das Américas,2.0,1.0,1.0,39.0,Residencial das Americas,130000.0
218189.0,Apartamento mobiliado de 143m² com 03 quartos para venda e locação   Jardim Irajá,3.0,4.0,2.0,143.0,Jardim Iraja,899000.0
243740.0,Apartamento reformado de 74m²com 02 quartos à venda   Jardim Zara,2.0,2.0,2.0,74.0,Jardim Zara,270000.0
179111.0,Apartamento de 02 quartos para locação   Reserva Sul,2.0,1.0,1.0,46.0,Reserva Sul Condominio,200000.0
167024.0,APARTAMENTO NO NOVA ALIANÇA,1.0,2.0,1.0,43.0,Nova Alianca,244000.0
198245.0,Apartamento duplex de 118m² com 03 suítes à venda   Jardim Olhos D`Água II,3.0,4.0,2.0,118.0,Jardim Olhos DAgua,850000.0
192371.0,APARTAMENTO NO BAIRRO NOVA ALIANÇA,1.0,1.0,1.0,43.0,Nova Alianca,360000.0
163280.0,Apartamento de 111m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,4.0,2.0,111.0,Jardim Olhos DAgua,924620.0
192068.0,Apartamento de 04 quartos para locação  Higienópolis,5.0,5.0,2.0,149.0,Higienopolis,621000.0
220994.0,Apartamento de 49m² com 02 quartos à venda   Jardim Anhanguera,2.0,1.0,1.0,49.0,Jardim Anhanguera,312000.0
231956.0,Apartamento de 75m² com 02 quartos à venda   Bosque das Juritis,2.0,2.0,2.0,75.0,Bosque das Juritis,535000.0
122195.0,Apartamento de 76m² com 03 quartos sendo 01 suíte para a locação e venda   Jardim Botânico,3.0,2.0,2.0,76.0,Jardim Botanico,460000.0
231944.0,Apartamento de 75m² com 02 quartos à venda   Bosque das Juritis,2.0,2.0,2.0,75.0,Bosque das Juritis,540000.0
119036.0,APARTAMENTO NO JARDIM BOTÂNICO,3.0,2.0,2.0,75.0,Jardim Botanico,450000.0
239663.0,Apartamento Reformado de 76m² com 02 quartos à venda   Centro,2.0,2.0,1.0,76.0,Jardim Sumare,400000.0
103325.0,Apartamento de 46m² com 01 quarto à venda   Nova Aliança,1.0,1.0,1.0,46.0,Nova Alianca,260000.0
88916.0,Apartamento de 161m² com 04 quartos à venda   Ribeirânia,4.0,4.0,2.0,161.0,Ribeirania,764000.0
105146.0,APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA,3.0,3.0,1.0,107.0,Centro,450000.0
81878.0,Apartamento de 68m² com 02 quartos à venda   Centro,2.0,2.0,1.0,68.0,Centro,320000.0
243287.0,Apartamento de 66m² com 02 quartos à venda   Parque dos Bandeirantes,2.0,1.0,1.0,66.0,Parque dos Bandeirantes,195000.0
228680.0,Apartamento de 367m² com 04 suítes à venda   Jardim Ilhas do Sul,4.0,7.0,4.0,367.0,Jardim Ilhas do Sul,3000000.0
217802.0,Apartamento de 42m² com 02 quartos à venda   Recreio Anhanguera,2.0,1.0,1.0,42.0,Residencial Parque dos Servidores,178000.0
239645.0,Apartamento de 142m² com 03 quartos à venda   Centro,3.0,4.0,1.0,142.0,Centro,420000.0
95486.0,Apartamento de 85m² com 03 quartos para locação e venda   Santa Cruz do José Jacques,3.0,3.0,1.0,85.0,Santa Cruz do Jose Jacques,480000.0
155624.0,APARTAMENTO NO BAIRRO CITY RIBEIRÃO,1.0,1.0,1.0,37.0,City Ribeirao,410000.0
145205.0,APARTAMENTO PRÓXIMO À AVENIDA MAURILIO BIAGI,3.0,2.0,2.0,96.0,Santa Cruz do Jose Jacques,500000.0
195431.0,Apartamento de 68m² com 02 quartos à venda   Centro,2.0,1.0,1.0,68.0,Centro,330000.0
202433.0,EXCELENTE APARTAMENTO REFORMADO PRÓXIMO AV. NOVE DE JULHO,3.0,4.0,1.0,160.0,Centro,490000.0
203267.0,ÓTIMO APARTAMENTO NO BAIRRO PARQUE DOS PINUS,2.0,1.0,1.0,40.0,Parque dos Pinus,190000.0
152738.0,Apartamento de 170m² com 03 suítes à venda   Vila do Golf,3.0,5.0,3.0,170.0,Vila do Golf,1480000.0
165665.0,Apartamento de 61m² com 02 quartos sendo 01 suite à venda   Residencial e Comercial Palmares,2.0,2.0,1.0,61.0,Residencial e Comercial Palmares,275000.0
230753.0,Apartamento de 42m² com 02 quartos para venda e locação   Planalto Verde,2.0,1.0,1.0,42.0,Planalto Verde,170000.0
76544.0,Apartamento de 59m² com 02 dormitórios para locação e venda   Jardim Independência,2.0,1.0,1.0,59.0,Independencia,203000.0
128666.0,APARTAMENTO NO JARDIM NOVA ALIANÇA,1.0,1.0,1.0,38.0,Nova Alianca,255000.0
124469.0,Apartamento de 66m² com 03 quartos sendo 01 suíte para venda   Parque Industrial Lagoinha,3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,290000.0
242801.0,Apartamento de 61m² com 01 suíte à venda   Quinta da Primavera,1.0,2.0,1.0,61.0,Quinta da Primavera,559000.0
117227.0,Apartamento   Padrão,3.0,3.0,1.0,100.0,Condominio Itamaraty,290000.0
188435.0,Apartamento de 46m² com 01 quarto para venda   Nova Aliança,1.0,1.0,1.0,46.0,Nova Alianca,375000.0
84023.0,Apartamento de 106m² com 02 quartos para locação e venda   Centro,3.0,2.0,1.0,106.0,Centro,380000.0
231983.0,Apartamento de 71m² com 02 quartos para locação e venda   Bosque das Juritis,2.0,2.0,2.0,71.0,Bosque das Juritis,520000.0
142007.0,Apartamento de 43m² com 02 quartos á venda   Jardim Interlagos,2.0,1.0,1.0,43.0,Jardim Interlagos,195000.0
240653.0,Apartamento de 42m² com 02 quartos para locação   Valentina Figueiredo,2.0,1.0,1.0,42.0,Valentina Figueiredo,180000.0
240254.0,Apartamento de 39m² com 01 quarto à venda   Jardim Sumaré,1.0,1.0,1.0,39.0,Jardim Sumare,680000.0
183950.0,Apartamento de 58m² com 01 quarto para locação e venda   Sumarezinho,1.0,1.0,1.0,58.0,Sumarezinho,233000.0
223334.0,Apartamento de 126m² com 03 suítes à venda   Jardim Botânico,3.0,5.0,2.0,126.0,Jardim Botanico,1219000.0
221762.0,Apartamento de 100m² com 03 quartos sendo 01 suíte à venda   Condomínio Itamaraty,3.0,3.0,2.0,100.0,Condominio Itamaraty,1065000.0
118982.0,APARTAMENTO EM FRENTE À CATEDRAL,3.0,2.0,1.0,165.0,Centro,380000.0
211619.0,Apartamento de 90m² com 03 quartos à venda   Jardim Olhos D`Água II,3.0,2.0,2.0,90.0,Jardim Olhos DAgua,737760.0
243431.0,Apartamento de 44m² com 01 suíte à venda   Nova Aliança,1.0,1.0,1.0,44.0,Nova Alianca,250000.0
188288.0,Apartamento / Padrão   Higienópolis   Venda   Residencial | Costa do Sol,3.0,2.0,2.0,96.0,Higienopolis,400000.0
123263.0,Apartamento de 79m² para locação e venda   Jardim Paulistano,2.0,2.0,1.0,79.0,Jardim Paulistano,276000.0
99581.0,Apartamento de 90m² com 03 quartos para locação e venda   Nova Aliança,3.0,3.0,2.0,90.0,Nova Alianca,760000.0
188078.0,Apartamento de 57m² com 02 quartos à venda   Jardim Antártica,2.0,1.0,1.0,57.0,Jardim Antartica,232000.0
230126.0,Apartamento mobiliado de 46m² com 01 quarto para locação e venda   Nova Aliança,1.0,1.0,1.0,46.0,Nova Alianca,270000.0
243881.0,Apartamento de 56m² com 02 quartos para venda   Sumarezinho,2.0,2.0,1.0,56.0,Sumarezinho,477000.0
191810.0,Apartamento de 49m² com 01 quarto à venda   Nova Aliança,1.0,1.0,1.0,49.0,Nova Alianca,318000.0
90089.0,Apartamento de 80m² com 03 quartos para locação   Vila Seixas,3.0,2.0,1.0,80.0,Vila Seixas,260000.0
157508.0,Apartamento de 67m² com 03 quartos à venda   Jardim Palma Travassos,3.0,2.0,1.0,67.0,Jardim Palma Travassos,240000.0
215414.0,Apartamento de 38m² com 01 quarto à venda   Jardim Palma Travassos,1.0,1.0,1.0,38.0,Jardim Palma Travassos,345000.0
168128.0,APARTAMENTO NO PARQUE INDUSTRIAL LAGOINHA,2.0,1.0,1.0,42.0,Parque Industrial Lagoinha,249100.0
113174.0,APARTAMENTO NO JARDIM PAULISTA,2.0,3.0,2.0,89.0,Jardim Paulista,690000.0
164684.0,Apartamento de 39m² com 01 quarto à venda   Jardim Botânico,1.0,1.0,1.0,39.0,Jardim Iraja,230000.0
175694.0,EXCELENTE APARTAMENTO REFORMADO NO HEITOR RIGON,2.0,1.0,1.0,42.0,Jardim Heitor Rigon,180000.0
223778.0,Apartamento de 66m² com 03 quartos sendo 01 suíte à venda   Parque Industrial Lagoinha,3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,245000.0
97508.0,Apartamento de 127m² com 03 quartos à venda   Jardim Paulista,3.0,3.0,2.0,127.0,Jardim Paulista,430000.0
207650.0,Apartamento de 139m² mobilado com 04 quartos   Jardim São Luiz,4.0,4.0,2.0,139.0,Jardim Canada,1200000.0
106040.0,Apartamento de 83m² com 03 quartos   Jardim Irajá,3.0,2.0,1.0,83.0,Jardim Iraja,340000.0
214460.0,Apartamento de 80m² com 02 quartos à venda   Centro,2.0,2.0,1.0,80.0,Centro,380000.0
206954.0,Apartamento de 44m² com 01 suíte para locação e venda   Jardim Recreio,1.0,2.0,1.0,44.0,Jardim Recreio,400000.0
219848.0,Apartamento térreo de 41m² com 02 quartos para venda e locação   Residencial Jequitibá,2.0,1.0,1.0,41.0,Residencial Jequitiba,175000.0
233153.0,Apartamento de 110m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,4.0,2.0,110.0,Jardim Olhos DAgua,1150000.0
231317.0,Apartamento com 77 m² 02 quartos à venda   Jardim Paulista,2.0,2.0,1.0,77.0,Jardim Paulista,289000.0
225029.0,Apartamento de 43m² com 02 quartos à venda   Reserva Macaúba,2.0,1.0,1.0,43.0,Reserva Macauba,155000.0
169259.0,Apartamento de 376m² com 04 suítes à venda   Jardim Ilhas do Sul,4.0,7.0,5.0,376.0,Jardim Ilhas do Sul,3500000.0
236006.0,Apartamento mobiliado de de 31m² para Locação e venda   Vila Virginia,1.0,1.0,1.0,31.0,Vila Virginia,170000.0
228014.0,Apartamento de 227m² com 04 suítes à venda   Jardim Ilhas do Sul,4.0,6.0,4.0,227.0,Jardim Ilhas do Sul,1850000.0
235730.0,Apartamento de 49m² com 02 quartos à venda   Parque São Sebastião,2.0,1.0,1.0,49.0,Parque Sao Sebastiao,160000.0
106661.0,APARTAMENTO DIFERENCIADO NO CENTRO,3.0,3.0,1.0,193.0,Centro,403000.0
117320.0,Apartamento de 01 quarto para locação   Jardim Irajá,1.0,1.0,1.0,34.0,Jardim Iraja,275000.0
124244.0,Apartamento   Padrão,2.0,2.0,1.0,70.0,Jardim Castelo Branco,258000.0
217826.0,Apartamento de 48m² com 02 quartos à venda   Jardim Olhos D`Água,2.0,1.0,1.0,48.0,Jardim Olhos DAgua,370000.0
203696.0,Apartamento de 74m² com 02 quartos   Residencial Florida,2.0,2.0,1.0,74.0,Residencial Florida,290000.0
214613.0,Apartamento de 154m² com 04 suítes para locação e venda   Jardim Olhos D`Água II,3.0,5.0,3.0,154.0,Jardim Olhos DAgua,1650000.0
118766.0,Imóvel próximo à Avenida Antônio Ferrarezi,2.0,1.0,1.0,40.0,Reserva Real,200000.0
170090.0,Apartamento de 65m² com 02 quartos para locação e venda   Planalto verde.,2.0,1.0,1.0,65.0,Jamil Seme Cury,160000.0
142550.0,APARTAMENTO PRÓXIMO À AVENIDA CASTELO BRANCO,3.0,2.0,1.0,76.0,Jardim Palma Travassos,320000.0
224741.0,Apartamento de 41m² com 02 quartos para venda   Reserva Real,2.0,1.0,1.0,41.0,Reserva Real,180000.0
125153.0,Apartamento   Padrão,3.0,2.0,1.0,96.0,Jardim Paulista,250000.0
146240.0,Apartamento de 48m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,48.0,Ipiranga,140000.0
231437.0,Apartamento de 80m² com 02 quartos à venda   Independência,2.0,1.0,1.0,80.0,Independencia,365000.0
190085.0,Apartamento térreo com 72m² com 3 quartos à venda   Jardim Palmares,3.0,2.0,2.0,72.0,Conjunto Habitacional Jardim das Palmeiras,280000.0
174653.0,Apartamento de 95m² com 03 quarto com suíte à venda  Campos Elíseos,3.0,2.0,1.0,95.0,Campos Eliseos,600000.0
43052.0,Apartamento de 03 quartos para locação   Centro,3.0,4.0,2.0,124.0,Centro,650000.0
97802.0,Apartamento de 03 quartos para venda   Vila Ana Maria,3.0,2.0,1.0,73.0,Vila Ana Maria,350000.0
172877.0,APARTAMENTO TÉRREO NO JARDIM EUGÊNIO MENDES LOPES,2.0,1.0,1.0,44.0,Jardim Eugenio Mendes Lopes,125000.0
244895.0,Apartamento/Padrão 42m² a venda no bairro Nova Ribeirânia,1.0,1.0,1.0,42.0,Nova Ribeirania,323819.5
207908.0,Apartamento de 144m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,144.0,Jardim Botanico,970000.0
211751.0,Apartamento de 51m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,51.0,Residencial das Americas,220000.0
103973.0,APARTAMENTO PRÓXIMO À CATEDRAL,3.0,3.0,1.0,231.0,Centro,450000.0
179744.0,APARTAMENTO NA ZONA SUL PRÓXIMO À AV. JOÃO FIÚSA,3.0,2.0,1.0,87.0,Bosque das Juritis,480000.0
184229.0,Apartamento de 66m² com 03 quartos à venda   Parque Industrial Lagoinha,3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,235000.0
165236.0,APARTAMENTO NO JARDIM IRAJÁ,3.0,2.0,1.0,115.0,Jardim Iraja,425000.0
203339.0,APARTAMENTO NO BAIRRO PARQUE SÃO SEBASTIÃO,2.0,1.0,1.0,47.0,Jardim Jose Figueira,170000.0
187634.0,KIT PRÓXIMO À AVENIDA LEÃO XIII,1.0,1.0,1.0,37.0,Ribeirania,212000.0
211601.0,Apartamento de 114m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,114.0,Jardim Botanico,1300000.0
187208.0,Apartamento de 73m² com 02 quartos e suíte para Venda   Jardim Paulista,2.0,2.0,1.0,73.0,Jardim Paulista,330000.0
160238.0,Apartamento de 103m² com 03 quartos   Vila Monte Alegre,3.0,2.0,1.0,103.0,Vila Monte Alegre,400000.0
137234.0,Apartamento de 48m² com 02 quartos para locação   Parque São Sebastião,2.0,1.0,1.0,48.0,Parque Sao Sebastiao,159000.0
233201.0,Apartamento 48m² com 01 quarto à venda   Vila Seixas,1.0,1.0,1.0,48.0,Vila Seixas,220000.0
174320.0,APARTAMENTO NO CENTRO,3.0,5.0,2.0,152.0,Centro,750000.0
224123.0,Apartamento reformado de 80m² com 02 quartos sendo 01 suíte à venda   Centro,2.0,3.0,1.0,80.0,Centro,310000.0
228764.0,Apartamento de 81m² com 02 suítes à venda   Nova Aliança,2.0,3.0,2.0,81.0,Nova Alianca,680000.0
245555.0,Apartamento de 87m² com 03 quartos à venda   Jardim Irajá,3.0,2.0,1.0,87.0,Jardim Iraja,440000.0
77054.0,Apartamento   Padrão,2.0,2.0,1.0,58.0,Jardim Paulista,400000.0
213569.0,Apartamento de 69m² com 01 suíte para locação   Jardim Olhos D`Água,1.0,2.0,2.0,69.0,Jardim Olhos DAgua,690000.0
212516.0,Apartamento de 87m² com 3 quartos e 1 suíte à venda   Vila Tibério,3.0,2.0,2.0,87.0,Vila Tiberio,329000.0
155588.0,Apartamento de 59m² com 02 quarto sendo 01 suíte para venda   Parque São Sebastião,2.0,2.0,1.0,59.0,Parque Sao Sebastiao,225000.0
235397.0,Apartamento de 68m² com 03 quartos para locação e venda   Parque Industrial Lagoinha,3.0,2.0,2.0,68.0,Parque Industrial Lagoinha,479000.0
80879.0,Apartamento   Padrão,4.0,5.0,3.0,200.0,Vila Seixas,950000.0
215360.0,Apartamento de 153m² com 03 suítes para locação e venda   Jardim Olhos D`Água,3.0,6.0,3.0,153.0,Jardim Olhos DAgua,1440000.0
158540.0,"Apartamento de 42,50m² com 02 quartos para locação   Jardim José Wilson Toni",2.0,1.0,1.0,50.0,Jardim Jose Wilson Toni,150000.0
239603.0,Apartamento de 59m² com 01 quarto à venda   Jardim Irajá,1.0,1.0,1.0,59.0,Jardim Iraja,679000.0
198053.0,APARTAMENTO NO CENTRO,3.0,3.0,1.0,127.0,Centro,300000.0
111785.0,Apartamento de 03 quartos para locação   Alto da Boa Vista,3.0,2.0,1.0,71.0,Alto da Boa Vista,460000.0
233861.0,Apartamento de 50m² com 02 quartos para locação e venda   Geraldo Corre de Carvalho,2.0,1.0,1.0,50.0,Chacaras Bonacorsi,280000.0
142838.0,Apartamento de 43m² com 01 quarto à venda   Vila Ana Maria,1.0,1.0,1.0,43.0,Vila Ana Maria,250000.0
134291.0,Apartamento próximo ao Parque dos Lagos,2.0,1.0,1.0,42.0,Jardim Interlagos,150000.0
151535.0,Apartamento de 60m² com 02 quartos à venda   Vila Tamandaré,2.0,2.0,1.0,60.0,Vila Tamandare,250000.0
147443.0,APARTAMENTO PRÓXIMO À RUA PARANAPANEMA,2.0,2.0,1.0,81.0,Sumarezinho,265000.0
242615.0,Apartamento de 109m² com 03 quartos 03 banheiros para venda   Jardim Palma Travassos,3.0,3.0,1.0,109.0,Jardim Palma Travassos,430000.0
166520.0,Apartamento com vista para o Parque Olhos D`Água   KAIRÓS,4.0,6.0,3.0,197.0,Jardim Olhos DAgua,1661218.0
136604.0,Apartamento no Jardim Botânico,2.0,2.0,1.0,80.0,Jardim Botanico,365000.0
103355.0,Apartamento de 48m² com 01 quartos para venda e locação  Centro,1.0,1.0,1.0,48.0,Centro,220000.0
214913.0,Apartamento térreo de 42m² com 02 quartos à venda   Vila Abranches,2.0,1.0,1.0,42.0,Vila Abranches,170000.0
192146.0,LINDO APARTAMENTO NO JARDIM HEITOR RIGON,2.0,1.0,1.0,43.0,Jardim Heitor Rigon,145000.0
217112.0,Apartamento 154m² com 03 suítes à venda   Jardim Olhos D`Água,3.0,6.0,3.0,154.0,Jardim Olhos DAgua,1550000.0
191567.0,APARTAMENTO NO DULTRA,2.0,1.0,1.0,41.0,Conjunto Habitacional Silvio Passalacqua,200000.0
81932.0,Apartamento de 40m² de 1 quarto   Bosque das Juritis,1.0,1.0,1.0,40.0,Bosque das Juritis,350000.0
76805.0,Apartamento de 40m² com 01 quarto para venda   Vila Seixas,1.0,2.0,1.0,40.0,Vila Seixas,190000.0
24359.0,Apartamento de 122m² com 03 quartos á venda   Campos Elíseos,3.0,2.0,1.0,122.0,Campos Eliseos,295000.0
244880.0,Apartamento de 67m² com 01 quarto à venda   Ribeirânia,2.0,1.0,1.0,67.0,Nova Ribeirania,435053.8
214709.0,Apartamento de 49m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,49.0,Ipiranga,230000.0
107648.0,Apartamento   Padrão,3.0,2.0,1.0,68.0,Residencial e Comercial Palmares,170000.0
235523.0,Apartamento de 40m² com 02 quartos à venda   Recreio das Acácias,2.0,1.0,1.0,40.0,Recreio das Acacias,190000.0
244412.0,Apartamento de 108m² com 03 quartos para venda e locação   Jardim Botânico,3.0,4.0,2.0,108.0,Jardim Botanico,880000.0
210974.0,Apartamento com 85m² com 2 suítes à venda   Vila do Golfe,2.0,3.0,2.0,85.0,Vila do Golf,685000.0
91046.0,APARTAMENTO PRÓXIMO À PRAÇA 7 DE SETEMBRO,2.0,1.0,1.0,71.0,Alto da Boa Vista,300000.0
129566.0,Apartamento de 31m² com 01 quarto para locação   Jardim Botânico,1.0,1.0,1.0,31.0,Jardim Botanico,175000.0
228023.0,Apartamento de 227m² com 03 suítes à venda   Jardim Ilhas do Sul,3.0,6.0,4.0,227.0,Jardim Ilhas do Sul,1850000.0
