codigo,apartamento,qtd_quartos,qtd_banheiros,qtd_garagem,metragem,bairro,valor_venda
173918.0,Apartamento de 40m² com 01 quarto   Centro,1.0,1.0,1.0,40.0,Vila Seixas,240000.0
176957.0,APARTAMENTO DIFRENCIADO NO PRESIDENTE MÉDICI,3.0,1.0,1.0,75.0,Presidente Medici,360000.0
63641.0,Apartamento de 65m² com 03 quartos sendo 01 suíte à venda   Jardim Palma Travassos,3.0,2.0,1.0,65.0,Jardim Palma Travassos,270000.0
184454.0,Apartamento de 85m² com 03 quartos sendo 01 suíte à venda   Jardim Zara,3.0,2.0,1.0,85.0,Jardim Zara,325000.0
235778.0,Apartamento de 40m² com 02 quartos à venda   Reserva Real,2.0,1.0,1.0,40.0,Reserva Real,155000.0
182075.0,APARTAMENTO PRÓXIMO À RUA CORONEL AMÉRICO BATISTA,2.0,1.0,1.0,42.0,Ipiranga,120000.0
204470.0,Apartamento de 202m² com 03 suítes à venda   Jardim Irajá,4.0,6.0,4.0,202.0,Jardim Iraja,1200000.0
242417.0,Apartamento de 106m² com 03 quartos à venda   Nova Aliança,3.0,3.0,1.0,106.0,Nova Alianca,730000.0
156716.0,"APARTAMENTO EM ÓTIMA LOCALIZAÇÃO, PRÓXIMO À AVENIDA MAURILIO BIAGI",2.0,2.0,1.0,53.0,Jardim Palma Travassos,310000.0
174902.0,Apartamento de 42m² com 02 quartos à venda   Jardim Maria Goretti,2.0,1.0,1.0,42.0,Jardim Maria Goretti,210000.0
121262.0,Apartamento de 75m² com 03 quartos para locação   Jardim Zara,3.0,2.0,1.0,75.0,Jardim Zara,290000.0
167573.0,APARTAMENTO TÉRREO NO PARQUE ANHANGUERA,3.0,2.0,1.0,90.0,Parque Anhanguera,329000.0
116975.0,Apartamento de 62m² com 02 quartos á venda   Vila Maria Luiza,2.0,2.0,1.0,62.0,Vila Maria Luiza,280000.0
164171.0,Apartamento de 109m² com 03 quartos à venda   Bosque das Juritis,3.0,2.0,2.0,109.0,Bosque das Juritis,455000.0
196901.0,Apartamento de 45m² com 02 quartos para locação e venda   Nova Aliança,2.0,1.0,1.0,45.0,Nova Alianca,310000.0
92762.0,Apartamento   Padrão,3.0,2.0,1.0,89.0,Jardim Iraja,375000.0
209909.0,Apartamento de 68m² com 02 quartos à venda   Castelo Branco,2.0,2.0,1.0,68.0,Jardim Castelo Branco,260000.0
208877.0,Apartamento de 76 m² com 03 quartos   Presidente Medici,3.0,2.0,1.0,76.0,Presidente Medici,243800.0
189797.0,Apartamento de 173m² com 03 quartos para a locação   Centro,3.0,4.0,2.0,173.0,Centro,848000.0
93758.0,Apartamento de 59m² com 01 quarto para a locação e venda   Centro,1.0,1.0,1.0,59.0,Centro,270000.0
239099.0,Apartamento   Padrão,2.0,1.0,1.0,42.0,Jardim Santa Cecilia,168000.0
190400.0,APARTAMENTO NO JARDIM CASTELO BRANCO,2.0,2.0,1.0,70.0,Jardim Castelo Branco,258000.0
230120.0,Apartamento de 34m² com 01 quarto para locação e venda   Quintas de São José,1.0,1.0,1.0,34.0,Quintas de Sao Jose,210000.0
219461.0,Apartamento de 66m² com 03 quartos sendo 01 suíte à venda   Parque Industrial Lagoinha,3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,229000.0
165452.0,APARTAMENTO PRÓXIMO Á AVENIDA PORTUGAL,2.0,2.0,1.0,74.0,Santa Cruz do Jose Jacques,380000.0
142442.0,Apartamento de 50m² com 01 quarto para locação   Jardim Botânico,1.0,1.0,1.0,50.0,Jardim Botanico,315000.0
198827.0,Apartamento de 183m²com 03 suítes à venda   Jardim Botânico,3.0,4.0,3.0,183.0,Jardim Botanico,1600000.0
112187.0,Apartamento de 125m² com 03 quartos à venda   Campos Elíseos,3.0,3.0,1.0,125.0,Campos Eliseos,340000.0
202664.0,Apartamento de 183m² com 03 quartos à venda   Jardim Botânico,3.0,5.0,3.0,183.0,Jardim Botanico,1900000.0
178754.0,APARTAMENTO NO IPIRANGA,2.0,1.0,1.0,41.0,Ipiranga,170000.0
215816.0,Apartamento de 40m² com 02 quartos à venda   Recreio das Acácias,2.0,1.0,1.0,40.0,Recreio das Acacias,250000.0
159461.0,EXCELENTE APARTAMENTO NOVO NA LAGOINHA,2.0,1.0,1.0,40.0,Jardim Castelo Branco,195000.0
241952.0,Apartamento de 65m² com 02 suítes à venda  Residencial Taiwan,2.0,3.0,1.0,65.0,Residencial Taiwan,530000.0
239951.0,Apartamento de 153m² com 04 suítes à venda   Jardim Olhos D`Água,4.0,6.0,3.0,153.0,Jardim Olhos DAgua,1308000.0
240242.0,Apartamento de 85m² com 02 Suítes a venda   Nova Aliança,2.0,3.0,2.0,85.0,Nova Alianca,680000.0
242507.0,Apartamento de 86m² com 02 suítes para locação e venda   Quinta da primavera,2.0,3.0,2.0,86.0,Quinta da Primavera,751000.0
238817.0,Apartamento   Padrão,2.0,2.0,1.0,90.0,Jardim Sumare,740000.0
82826.0,EXCELENTE APARTAMENTO TÉRREO PARA LOCAÇÃO E VENDA NO JARDIM BOTÂNICO,2.0,3.0,2.0,118.0,Jardim Botanico,380000.0
79187.0,Apartamento de 02 quartos para locação   Monte Alegre,2.0,2.0,1.0,93.0,Vila Monte Alegre,392000.0
164999.0,Apartamento de 68m² com 02 quartos à venda   Vila Seixas,2.0,2.0,1.0,68.0,Vila Seixas,371000.0
233156.0,"Apartamento com 191 m², com 03 quartos, para venda   Vila do Golf.",3.0,5.0,3.0,191.0,Vila do Golf,1745000.0
98309.0,"Apartamento de 01 quarto para locação , bairro Jd. Macedo",1.0,1.0,1.0,48.0,Jardim Macedo,210000.0
238991.0,Apartamento de 40m² para venda   Jardim Califórnia,1.0,1.0,1.0,40.0,Jardim California,200000.0
157610.0,APARTAMENTO PRÓXIMO À AVENIDA DOUTOR FRANCISCO JUNQUEIRA,3.0,3.0,1.0,111.0,Centro,286000.0
232865.0,Apartamento de 48m² com 02 quartos para venda   Jardim Paulistano,2.0,1.0,1.0,48.0,Jardim Paulistano,270000.0
159575.0,APARTAMENTO NO CENTRO,3.0,3.0,2.0,123.0,Centro,510000.0
191774.0,APARTAMENTO NO PARQUE DOS BANDEIRANTES,2.0,3.0,1.0,100.0,Parque dos Bandeirantes,265000.0
161237.0,Apartamento de 160m² com 03 quartos à venda   Centro,3.0,3.0,1.0,160.0,Centro,340000.0
181856.0,APARTAMENTO PRÓXIMO À AVENIDA EDUARDO GOMES DE SOUZA,1.0,1.0,1.0,37.0,City Ribeirao,182000.0
219533.0,Apartamento de 42m² com 02 quartos para a locação   Campos Elíseos,2.0,1.0,1.0,42.0,Campos Eliseos,190000.0
197075.0,EXCELENTE APARTAMENTO PARA VENDA NO CENTRO DE RIBEIRÃO PRETO,3.0,3.0,1.0,107.0,Centro,460000.0
185033.0,"Localizado próximo à Savegnago Supermercados, Spaço Ella   Salão de Beleza, Igreja Santa Madalena de Canossa e diversos comércios.",2.0,1.0,1.0,42.0,Vila Virginia,160000.0
156179.0,Apartamento de 59m² com 02 quartos à venda   Residencial Palmares,2.0,2.0,1.0,59.0,Residencial e Comercial Palmares,275000.0
150119.0,Apartamento 3 dormitórios   Lagoinha,3.0,2.0,1.0,66.0,Parque Industrial Lagoinha,280000.0
91379.0,Apartamento de 87m² com 02 quartos sendo 01 suíte à venda   Nova Aliança,1.0,2.0,2.0,87.0,Nova Alianca,599000.0
235532.0,Apartamento de 134m² com 03 suítes para locação e venda   Jardim Olhos D`Água,3.0,5.0,2.0,134.0,Jardim Olhos DAgua,1325000.0
214988.0,Apartamento de 59m² com 01 suíte à venda   Quinta da Primavera,1.0,2.0,1.0,59.0,Quinta da Primavera,525584.0
174935.0,Apartamento de 47m² com 02 quartos à venda   Jardim Paulistano,2.0,1.0,1.0,47.0,Jardim Paulistano,290000.0
245375.0,Apartamento de 63 m² a venda com 2 quartos  Presidente Médici,2.0,2.0,1.0,63.0,Presidente Medici,320000.0
172082.0,APARTAMENTO NA LAGOINHA,2.0,1.0,1.0,46.0,Ribeirania,185000.0
188747.0,APARTAMENTO NO GERALDO CORREIA DE CARVALHO,2.0,1.0,1.0,41.0,Conjunto Habitacional Silvio Passalacqua,130000.0
97661.0,Apartamento de 45m² com 01 quarto à venda   Jardim Irajá,1.0,1.0,1.0,45.0,Jardim Iraja,250000.0
214967.0,Apartamento de 113m² com 03 suítes à venda   Jardim Olhos D`Água II,3.0,4.0,2.0,113.0,Jardim Olhos DAgua,1091310.0
17501.0,APARTAMENTO PARA LOCAÇÃO NO CENTRO DE RIBEIRÃO PRETO.,1.0,1.0,1.0,19.0,Centro,125000.0
88904.0,Apartamento de 02 suítes para locação   Jardim Botânico,2.0,2.0,2.0,88.0,Jardim Iraja,480000.0
132092.0,Apartamento de 48m² com 02 quartos para venda   Jardim Manoel Penna,2.0,1.0,1.0,48.0,Jardim Manoel Penna,330000.0
181181.0,Apartamento de 72m² com 03 quartos para locação   Iguatemi,3.0,1.0,1.0,72.0,Presidente Medici,350000.0
201023.0,Apartamento de 194m² com 03 suítes   Jardim Botânico,3.0,5.0,3.0,194.0,Jardim Botanico,1620000.0
167708.0,Apartamento de 62m² com 03 quartos à venda   Alto do Ipiranga,3.0,2.0,1.0,62.0,Alto do Ipiranga,282000.0
178745.0,EXCELENTE APARTAMENTO PARA LOCAÇÃO E VENDA NO JARDIM MANOEL PENNA,2.0,1.0,1.0,48.0,Jardim Manoel Penna,180000.0
59558.0,APARTAMENTO PRÓXIMO À AVENIDA DOUTOR FRANCISCO JUNQUEIRA,3.0,4.0,1.0,125.0,Centro,450000.0
143009.0,APARTAMENTO PRÓXIMO À AVENIDA INDEPENDÊNCIA,2.0,2.0,1.0,117.0,Centro,265000.0
225689.0,Apartamento de 42m² com 02 quartos para venda e locação   Jardim Santa Cecilia,2.0,1.0,1.0,42.0,Jardim Santa Cecilia,195000.0
205847.0,Apartamento de 44m² com 02 quartos à venda   Parque Reino da Escócia,2.0,1.0,1.0,44.0,Residencial Greenville,185000.0
225398.0,Apartamento de 179m² com 03 suítes à venda   Jardim Botânico,3.0,5.0,3.0,179.0,Jardim Botanico,1700000.0
124892.0,Apartamento de 48m² com 02 quartos à venda   Jardim Paulistano,2.0,1.0,1.0,48.0,Jardim Paulistano,310000.0
207839.0,Apartamento de 124m com 03 quartos   Centro,4.0,3.0,2.0,122.0,Centro,650000.0
166778.0,Apartamento de 254m² com 04 quartos à venda   Jardim Olhos D`Água II,3.0,4.0,4.0,254.0,Jardim Olhos DAgua,2073602.0
99869.0,Apartamento de 01 quarto para locação   Nova Aliança,1.0,1.0,1.0,45.0,Nova Alianca,300000.0
242255.0,Apartamento de 94m² com 03 quartos para locação e venda   Ribeirânia,3.0,3.0,2.0,94.0,Ribeirania,400000.0
194624.0,Apartamento porteira fechada de 34m² com 01 quarto para locação e venda   Greenville,1.0,1.0,1.0,34.0,Residencial Greenville,160000.0
142577.0,APARTAMENTO PRÓXIMO À AVENIDA VIRGILIO SOEIRA,2.0,1.0,1.0,42.0,Planalto Verde,142000.0
147038.0,APARTAMENTO PRÓXIMO À AVENIDA PIO XII,2.0,1.0,1.0,42.0,Vila Virginia,200000.0
170462.0,APARTAMENTO NO RESIDENCIAL DAS AMÉRICAS,2.0,1.0,1.0,46.0,Residencial das Americas,240000.0
133205.0,Apartamento de 47m² com 02 quartos para venda  City Ribeirão,2.0,1.0,1.0,47.0,City Ribeirao,270000.0
215855.0,Apartamento de 51m² com 02 quartos à venda   Vila Amélia,2.0,1.0,1.0,51.0,Vila Tiberio,398693.0
100562.0,APARTAMENTO TÉRREO NO RESERVA SUL,2.0,1.0,1.0,48.0,Reserva Sul Condominio,180000.0
244886.0,Apartamento/Padrão 43m² a venda no bairro Nova Ribeirânia,1.0,1.0,1.0,43.0,Nova Ribeirania,335529.0
222149.0,Apartamento de 45m² com 01 quarto à venda   Centro,1.0,1.0,1.0,45.0,Centro,120000.0
100778.0,Apartamento de 75m² com 03 quartos a venda   Parque dos bandeirantes,3.0,2.0,2.0,75.0,Parque dos Bandeirantes,340000.0
234065.0,Apartamento de 48m² com 02 quartos á venda   Ipiranga,2.0,1.0,1.0,48.0,Ipiranga,192000.0
140615.0,Apartamento de 48m² com 02 quartos para venda   Jardim Paulistano,2.0,1.0,1.0,48.0,Jardim Paulistano,240000.0
230450.0,Apartamento de 38m² com 02 quartos à venda   Jardim Palma Travassos,1.0,1.0,1.0,38.0,Jardim Palma Travassos,315000.0
193205.0,Apartamento de 85m² com 02 quartos à venda   Nova Aliança,2.0,3.0,2.0,85.0,Nova Alianca,720604.0
143705.0,Apartamento de 38m² com 01 quarto para locação e venda   Sumarezinho,1.0,1.0,1.0,38.0,Sumarezinho,290000.0
240656.0,Apartamento de 44m² com 01 quarto para locação ou venda   Nova Aliança,1.0,1.0,1.0,44.0,Nova Alianca,320000.0
116300.0,Apartamento de 46m² com 01 quarto para venda   Jardim Paulista,1.0,1.0,1.0,46.0,Jardim Paulista,258000.0
217988.0,Apartamento de 46m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,46.0,Ipiranga,190000.0
212501.0,Apartamento de 80m² com 02 quartos para venda   Vila Tibério,1.0,2.0,2.0,80.0,Vila Tiberio,390000.0
186680.0,Apartamento reformado de 159m² com 04 quartos sendo 01 suíte à venda   Centro,4.0,4.0,1.0,159.0,Centro,549000.0
172889.0,APARTAMENTO NO JARDIM BOTÂNICO,3.0,3.0,2.0,115.0,Jardim Botanico,690000.0
169424.0,Apartamento de 98m² com 03 quartos para venda   Jardim Irajá,3.0,3.0,1.0,98.0,Jardim Iraja,350000.0
181778.0,Apartamento de 42m² com 02 quartos à venda   Jardim Vilico Cantarelli,2.0,1.0,1.0,42.0,Jardim Vilico Cantarelli,150000.0
234983.0,Apartamento de 109m² com 03 quartos para locação   Parque dos Bandeirantes,3.0,3.0,2.0,109.0,Parque dos Bandeirantes,425000.0
241259.0,Apartamento de 111m² com 03 quartos à venda   Nova Aliança,3.0,3.0,2.0,111.0,Nova Alianca,600000.0
96938.0,APARTAMENTO PRÓXIMO À AVENIDA BARÃO DO BANANAL,2.0,2.0,2.0,63.0,Jardim Novo Mundo,270000.0
192215.0,APARTAMENTO PRÓXIMO JARDIM MANOEL PENNA,2.0,1.0,1.0,41.0,Residencial Jequitiba,220000.0
191039.0,Apartamento de 02 quartos para locação   Reserva Sul Condomínio,2.0,3.0,2.0,54.0,Reserva Sul Condominio,447000.0
239384.0,Lançamento: Cerqueira 2164   Apartamento de 55m² com 02 quartos com suíte à venda   Jardim Sumaré,2.0,2.0,1.0,55.0,Jardim Sumare,426000.0
179117.0,Apartamento   Padrão,2.0,3.0,2.0,65.0,Jardim Paulista,450000.0
142619.0,APARTAMENTO PRÓXIMO À AVENIDA TREZE DE MAIO,3.0,3.0,2.0,106.0,Jardim Paulistano,700000.0
244172.0,Apartamento de 42m² com 02 quartos para a locação e venda   Recanto das Palmeiras,2.0,1.0,1.0,42.0,Recanto das Palmeiras,159000.0
211013.0,Apartamento com 42m²   2 quartos   Vila Abranches.,2.0,1.0,1.0,42.0,Vila Abranches,154000.0
101084.0,Apartamento de 90m² com 02 quartos à venda   Residencial e Comercial Palmares,2.0,2.0,1.0,90.0,Residencial e Comercial Palmares,350000.0
152474.0,Apartamento de 138m² com 03 quartos à venda   Vila Seixas,3.0,2.0,1.0,138.0,Vila Seixas,560000.0
83717.0,Apartamento de 171 m² com 03 quartos a venda   Centro,3.0,3.0,1.0,171.0,Centro,410000.0
193607.0,Apartamento de 69m² com 02 suítes à venda   Jardim Botânico,2.0,3.0,1.0,69.0,Jardim Botanico,716600.0
121424.0,Apartamento de 149m² com 03 quartos sendo 01 suíte para locação e venda   Santa Cruz do José Jacques,3.0,3.0,2.0,149.0,Santa Cruz do Jose Jacques,540000.0
202475.0,Apartamento de 42 m² com 2 quartos   Vila Pompeia,2.0,1.0,1.0,42.0,Ipiranga,137800.0
230003.0,Apartamento loft Porteira fechada de 34m² com 01 quarto à venda   Santa Cruz do José Jacques,1.0,1.0,1.0,34.0,Santa Cruz do Jose Jacques,340000.0
103121.0,Apartamento de 116m² com 03 quartos à venda   Centro,3.0,4.0,1.0,116.0,Centro,435000.0
111536.0,Apartamento de 138m² com 03 quartos   Vila Seixas,3.0,2.0,1.0,138.0,Vila Seixas,680000.0
98507.0,APARTAMENTO NO JARDIM BOTÂNICO,1.0,1.0,1.0,43.0,Jardim Botanico,245000.0
94553.0,Apartamento de 29m² com 01 quarto à venda   Vila Amélia,1.0,1.0,1.0,29.0,Vila Amelia,270000.0
119051.0,Apartamento de 75m² com 03 quartos à venda   Jardim Botânico,3.0,2.0,2.0,75.0,Jardim Botanico,650000.0
113186.0,APARTAMENTO PRÓXIMO À USP,2.0,1.0,1.0,59.0,Jardim Antartica,181000.0
242540.0,Apartamento de 44m² com 02 quartos à venda   Jardim Itaú,2.0,1.0,1.0,44.0,Jardim Itau,140000.0
161498.0,Apartamento de 50m² com 02 quartos para locação e venda   Iguatemi,2.0,1.0,1.0,50.0,Jardim Palma Travassos,276000.0
178262.0,Apartamento de 61m² com 02 suítes e 02 vagas de garagem à venda   Nova Aliança,2.0,3.0,2.0,61.0,Nova Alianca,670038.58
158996.0,APARTAMENTO PRÓXIMO À AVENIDA HENRI NESTLE,2.0,1.0,1.0,45.0,Residencial Parque dos Servidores,190000.0
147083.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,48.0,Quintino Facci II,138000.0
69398.0,Apartamento 40m² com 01 quarto à venda   Vila Seixas,1.0,1.0,1.0,40.0,Vila Seixas,260000.0
183368.0,Apartamento de 63m² com 01 quarto térreo no mirante Sul,1.0,2.0,1.0,63.0,Reserva Sul Condominio,240000.0
171128.0,Apartamento com 01 dormitórios à venda   Centro,1.0,1.0,1.0,46.0,Centro,250000.0
94415.0,PRÓXIMO À AVENIDA CLÓVIS BEVILACQUA,3.0,2.0,1.0,99.0,Parque dos Bandeirantes,371000.0
199271.0,APARTAMENTO EM EXCELENTE LOCALIZAÇÃO NO CENTRO,2.0,2.0,1.0,96.0,Centro,410000.0
232301.0,Apartamento de 87m² com 02 suítes para locação   Jardim Botânico,2.0,3.0,2.0,87.0,Jardim Botanico,1300000.0
82880.0,Apartamento de 44m² com 01 quarto à venda   Nova Aliança,1.0,1.0,1.0,44.0,Nova Alianca,348000.0
107669.0,Apartamento de 170m² com 03 quartos à venda   Santa Cruz do José Jacques,3.0,5.0,3.0,170.0,Santa Cruz do Jose Jacques,750000.0
149264.0,Apartamento de 02 quartos com 44m²   Vila Guiomar,2.0,1.0,1.0,44.0,Vila Guiomar,310000.0
138875.0,APARTAMENTO JARDIM BOTÂNICO,2.0,2.0,1.0,67.0,Jardim Botanico,400000.0
156659.0,APARTAMENTO PRÓXIMO À AVENIDA LEÃO XIII,3.0,1.0,1.0,72.0,Iguatemi,240000.0
77744.0,APARTAMENTO PRÓXIMO À UNIP,1.0,1.0,1.0,4151.0,Nova Alianca,185000.0
106676.0,Apartamento de 59m² com 01 quarto à venda   Centro,1.0,1.0,1.0,59.0,Centro,420000.0
183311.0,Apartamento de 61m² com 02 quartos à venda   Quinta da Primavera,2.0,2.0,1.0,61.0,Quinta da Primavera,555000.0
243818.0,Apartamento de 132m² com 03 suítes à venda   Jardim Botânico,3.0,4.0,2.0,132.0,Jardim Botanico,1249000.0
225248.0,Apartamento de 40m² com 02 quartos para venda   Jardim Ouro Branco,2.0,1.0,1.0,40.0,Jardim Ouro Branco,200000.0
140333.0,APARTAMENTO NOVO PRÓXIMO A AVENIDA PATRIARCA,2.0,1.0,1.0,44.0,Vila Virginia,165000.0
244829.0,Apartamento de 55m² com 02 quartos à venda   Vila Maria Luiza,2.0,1.0,1.0,55.0,Vila Maria Luiza,234900.0
172133.0,APARTAMENTO NO JARDIM ITAÚ,2.0,1.0,1.0,46.0,Jardim Itau,175000.0
177491.0,Apartamento de 50m² com 02 quartos á venda   Alto do Ipiranga,2.0,1.0,1.0,50.0,Alto do Ipiranga,250000.0
226109.0,Apartamento de 91m² com 03 quartos à venda   Jardim Anhanguera,3.0,2.0,1.0,91.0,Jardim Anhanguera,260000.0
94937.0,APARTAMENTO MOBILIADO NO JARDIM FLORIDA,1.0,1.0,1.0,46.0,Jardim Florida,320000.0
184520.0,APARTAMENTO PRÓXIMO AO SHOPPING SANTA ÚRSULA,3.0,3.0,1.0,156.0,Centro,650000.0
149696.0,APARTAMENTO PRÓXIMO À RODOVIA ANHANGUERA,2.0,1.0,1.0,42.0,Jardim Florestan Fernandes,170000.0
186527.0,Apartamento de 105m² com 03 quartos à venda   Jardim Paulistano,3.0,3.0,2.0,105.0,Jardim Paulistano,430000.0
174053.0,Apartamento de 216m² com 03 quartos com 01 suíte à venda   Centro,3.0,4.0,1.0,216.0,Vila Seixas,475000.0
192131.0,Apartamento de 100m² com 2 suítes para venda e locação   Jardim Nova Aliança,2.0,3.0,2.0,100.0,Nova Alianca,1100000.0
208805.0,Apartamento mobilado de 45m² com 01 suíte para locação   Jardim Botânico,1.0,1.0,1.0,45.0,Jardim Botanico,390000.0
159938.0,Apartamento   Padrão,2.0,1.0,1.0,56.0,Parque Sao Sebastiao,275000.0
194357.0,Apartamento de 101m² com 02 suítes para locação e venda   Jardim Botânico,2.0,3.0,2.0,101.0,Jardim Botanico,513000.0
243950.0,Apartamento de 132m² com 03 suítes à venda   Jardim Botânico,3.0,5.0,2.0,132.0,Jardim Botanico,949000.0
177920.0,Apartamento de 46m² com 01 quartos para venda e locação   Jardim Botânico,1.0,1.0,1.0,46.0,Jardim Botanico,350000.0
163961.0,APARTAMENTO NO NOVA ALIANÇA,2.0,2.0,1.0,79.0,Nova Alianca,600000.0
214142.0,Apartamento de 46m² com 02 quartos à venda   Sumarezinho,2.0,1.0,1.0,46.0,Sumarezinho,260000.0
99071.0,Apartamento de 57m² com 02 quartos para locação   Jardim Paulista,2.0,2.0,1.0,57.0,Jardim Paulista,220000.0
186800.0,Apartamento de 218m² com 03 suítes à venda   Bosque das Juritis,3.0,5.0,3.0,218.0,Bosque das Juritis,1305000.0
205763.0,Apartamento de 51m² com 02 quartos à venda   Residencial das Américas,2.0,1.0,1.0,51.0,Residencial das Americas,240000.0
87719.0,Apartamento   Padrão,1.0,1.0,1.0,42.0,Jardim Nova Alianca Sul,245000.0
103970.0,Apartamento de 107m² com 03 quartos para locação e venda   Centro,3.0,2.0,1.0,107.0,Centro,400000.0
198611.0,Apartamento de 45m² com 01 quarto à venda   Jardim Recreio,1.0,1.0,1.0,45.0,Jardim Recreio,339200.0
126491.0,Apartamento de 54m² com 02 quartos para venda  Parque São Sebastião.,2.0,1.0,1.0,54.0,Parque Sao Sebastiao,245000.0
245189.0,Apartamento de 53m² com 02 quartos planejados à venda   Alto da Boa Vista,2.0,2.0,1.0,53.0,Alto da Boa Vista,410000.0
239126.0,Apartamento de 42m² com 02 quartos à venda   Ipiranga,2.0,1.0,1.0,42.0,Ipiranga,145000.0
99524.0,* Excelente Oportunidade *,2.0,1.0,1.0,56.0,Parque Sao Sebastiao,265650.0
183329.0,Apartamento de 43m² com 01 suíte para venda e locação   Alto da Boa Vista,1.0,1.0,1.0,43.0,Jardim Sumare,510000.0
223217.0,Apartamento térreo de 41m² com 02 quartos e quintal à venda   Reserva Real,2.0,1.0,1.0,41.0,Reserva Real,170000.0
194333.0,APARTAMENTO PRÓXIMO AVENIDA NOVE DE JULHO,3.0,3.0,1.0,210.0,Centro,400000.0
127355.0,Apartamento   Padrão,2.0,1.0,1.0,42.0,Jardim Manoel Penna,180000.0
133790.0,Apartamento   Padrão,2.0,1.0,1.0,42.0,Jardim Jose Wilson Toni,98000.0
118904.0,Apartamento de 143m² com 03 suítes à venda   Nova Aliança,3.0,5.0,2.0,143.0,Nova Alianca,1153000.0
96440.0,Apartamento de 37m² com 01 quarto para venda   Jardim Irajá,1.0,1.0,1.0,37.0,Jardim Iraja,202000.0
147458.0,Apartamento de 71m² com 02 quartos á venda   Jardim Botânico,2.0,1.0,2.0,71.0,Jardim Botanico,370000.0
116216.0,Apartamento de 83m² com 02 quartos para locação e venda   Vila Seixas,2.0,2.0,2.0,83.0,Vila Seixas,477000.0
236417.0,Apartamento de 40m² com 02 quartos à venda   Reserva Real,2.0,1.0,1.0,40.0,Reserva Real,149900.0
179615.0,Apartamento de 368m² com 04 quartos à venda   Centro,4.0,5.0,2.0,368.0,Centro,800000.0
145964.0,**LANÇAMENTO NO JARDIM ITAÚ**,2.0,1.0,1.0,42.0,Jardim Itau,164000.0
168866.0,APARTAMENTO DIFERENCIADO NO IPIRANGA,2.0,1.0,1.0,49.0,Ipiranga,250000.0
92108.0,Apartamento de 59m² com 02 quartos   Jardim Independência,2.0,1.0,1.0,59.0,Independencia,170000.0
149570.0,Duplex de 45m² com 01 suíte   Jardim Nova Aliança,1.0,2.0,1.0,45.0,Nova Alianca,355000.0
70046.0,Apartamento de 44m² com 01 quarto à venda   Jardim Sumaré,1.0,1.0,1.0,44.0,Jardim Sumare,230000.0
189413.0,Apartamento de 42m² com 02 quartos à venda   Jardim Santa Cecilia,2.0,1.0,1.0,42.0,Jardim Santa Cecilia,170000.0
141605.0,APARTAMENTO PRÓXIMO A AV. HENRI NESTLE,2.0,1.0,1.0,41.0,Reserva Real,175000.0
175076.0,Apartamento de 87m² com 03 quartos sendo 01 suíte para à venda   Jardim Catelo Branco,3.0,2.0,2.0,87.0,Parque dos Bandeirantes,320000.0
237950.0,Apartamento de 133m² com 03 suítes para locação e venda   Nova Aliança,3.0,4.0,2.0,133.0,Nova Alianca,1158584.0
68144.0,Apartamento de 121mts; 03 dorm sendo 01 suite   CAMPOS ELÍSEOS,3.0,3.0,1.0,121.0,Campos Eliseos,380000.0
223943.0,Apartamento com 404m² com 06 quartos sendo 03 suítes à venda   Centro,6.0,5.0,2.0,404.0,Centro,742000.0
239639.0,Apartamento de 51m² com 01 quarto para venda e locação   Jardim Irajá,1.0,1.0,1.0,51.0,Alto da Boa Vista,750000.0
95084.0,Apartamento   Padrão,1.0,1.0,1.0,54.0,Centro,160000.0
221918.0,Apartamento de 64m² com 02 quartos sendo 01 suíte à venda   Jardim Paulista,2.0,2.0,1.0,64.0,Jardim Paulista,390000.0
36512.0,APARTAMENTO PRÓXIMO Á UNAERP,3.0,2.0,1.0,76.0,Jardim Palma Travassos,320000.0
145601.0,Apartamento de 64m² com 02 quartos sendo 01 suíte à venda   Jardim Anhangüera,2.0,2.0,2.0,64.0,Jardim Anhanguera,250000.0
96065.0,APARTAMENTO PRÓXIMO AO SHOPPPING IGUATEMI,3.0,3.0,2.0,97.0,Jardim Nova Alianca Sul,620000.0
131699.0,EXCELENTE APARTAMENTO PARA VENDA NA ZONA SUL DE RIBEIRÃO PRETO,2.0,1.0,1.0,46.0,Reserva Sul Condominio,190000.0
239012.0,Apartamento de 90m² com 03 quartos à venda   Jardim Olhos d´agua,3.0,2.0,2.0,90.0,Jardim Olhos DAgua,788222.67
216200.0,Apartamento de 41m² com 02 quartos à venda   Reserva Real,2.0,1.0,1.0,41.0,Reserva Real,200000.0
175937.0,APARTAMENTO 2 DORMITÓRIOS,2.0,1.0,1.0,43.0,Jardim Heitor Rigon,180000.0
100814.0,Apartamento de 86m² com 02 suítes para locação e venda   Jardim Botânico,2.0,3.0,2.0,86.0,Bosque das Juritis,890000.0
122153.0,Apartamento de 62m² com 02 quartos à venda   Jardim Botânico,2.0,2.0,1.0,62.0,Jardim Botanico,403000.0
107345.0,Apartamento de 65m² com 02 quartos para venda   Nova Aliança,2.0,2.0,1.0,65.0,Nova Alianca,477000.0
238013.0,Apartamento semi mobiliado de 44m² com 02 quartos para locação e venda   Residencial Greenville,2.0,1.0,1.0,44.0,Residencial Greenville,230000.0
